Date,open,high,low,close,volume,Dividends,Stock Splits,symbol
2024-08-19 00:00:00+02:00,3.1168420369462937,3.1414487544865435,3.1107983250974947,3.120295763015747,38511584,0.0,0.0,ISP.MI
2024-08-20 00:00:00+02:00,3.137995210276459,3.145765785100581,3.0913719671802236,3.103459596633911,41942381,0.0,0.0,ISP.MI
2024-08-21 00:00:00+02:00,3.0952573515983492,3.136268341258338,3.0952573515983492,3.1220223903656006,36400301,0.0,0.0,ISP.MI
2024-08-22 00:00:00+02:00,3.124180893380299,3.1323831324182088,3.1064814224372532,3.1272027492523193,41066963,0.0,0.0,ISP.MI
2024-08-23 00:00:00+02:00,3.138426691716458,3.1803012134501465,3.13799502744835,3.1751208305358887,47211812,0.0,0.0,ISP.MI
2024-08-26 00:00:00+02:00,3.168645420751343,3.1746891321368405,3.1509457450098357,3.1626017093658447,24897624,0.0,0.0,ISP.MI
2024-08-27 00:00:00+02:00,3.168213803264483,3.194547176361084,3.1539678531173405,3.194547176361084,44813643,0.0,0.0,ISP.MI
2024-08-28 00:00:00+02:00,3.1971374647800435,3.207929895247256,3.176415932411479,3.1958422660827637,42678997,0.0,0.0,ISP.MI
2024-08-29 00:00:00+02:00,3.1997272787056477,3.230377497661355,3.1984320801612225,3.21915340423584,50462602,0.0,0.0,ISP.MI
2024-08-30 00:00:00+02:00,3.2316729971797122,3.265345280592242,3.2239024227348625,3.2502357959747314,66583981,0.0,0.0,ISP.MI
2024-09-02 00:00:00+02:00,3.263618381478022,3.2765693387425445,3.2428970557032692,3.2580063343048096,39723707,0.0,0.0,ISP.MI
2024-09-03 00:00:00+02:00,3.262755118170477,3.2709573569605688,3.186776647679485,3.2044761180877686,57803711,0.0,0.0,ISP.MI
2024-09-04 00:00:00+02:00,3.164760000598937,3.2282193812403785,3.16001148789746,3.206634521484375,47189981,0.0,0.0,ISP.MI
2024-09-05 00:00:00+02:00,3.204476277216187,3.2493726577289035,3.1906619904546973,3.2385802268981934,49498487,0.0,0.0,ISP.MI
2024-09-06 00:00:00+02:00,3.2312413694865993,3.237716745339702,3.1643284661762445,3.165623664855957,80108480,0.0,0.0,ISP.MI
2024-09-09 00:00:00+02:00,3.181596205035083,3.2260609182088587,3.1772793565071775,3.2174270153045654,51001701,0.0,0.0,ISP.MI
2024-09-10 00:00:00+02:00,3.220017254514752,3.2403069163483202,3.1815962522193355,3.1850497722625732,68539163,0.0,0.0,ISP.MI
2024-09-11 00:00:00+02:00,3.1984322428939804,3.229082669257613,3.1729621992746906,3.190661668777466,59291572,0.0,0.0,ISP.MI
2024-09-12 00:00:00+02:00,3.2273559839830686,3.233399695567874,3.178142756900736,3.223902463912964,56689309,0.0,0.0,ISP.MI
2024-09-13 00:00:00+02:00,3.2264928086090228,3.244623944224234,3.216995576503221,3.2420339584350586,45003229,0.0,0.0,ISP.MI
2024-09-16 00:00:00+02:00,3.219585606050022,3.2480775067814918,3.2057713199607507,3.228219509124756,50969218,0.0,0.0,ISP.MI
2024-09-17 00:00:00+02:00,3.237716614988201,3.264913521833857,3.223902329435525,3.2506675720214844,63141017,0.0,0.0,ISP.MI
2024-09-18 00:00:00+02:00,3.2463504732887154,3.274410708269651,3.245918809034928,3.2532575130462646,54912185,0.0,0.0,ISP.MI
2024-09-19 00:00:00+02:00,3.280886176104501,3.286498223258623,3.242897044671934,3.2826130390167236,74136912,0.0,0.0,ISP.MI
2024-09-20 00:00:00+02:00,3.27095716780868,3.332689478529818,3.269230304955921,3.3024709224700928,139420709,0.0,0.0,ISP.MI
2024-09-23 00:00:00+02:00,3.3007441743161308,3.3085147486508575,3.2312412871151066,3.240306854248047,67730661,0.0,0.0,ISP.MI
2024-09-24 00:00:00+02:00,3.2441920217783147,3.28865673453029,3.2441920217783147,3.2614598274230957,47996068,0.0,0.0,ISP.MI
2024-09-25 00:00:00+02:00,3.252825924600705,3.2890883987941373,3.2333995917882064,3.2614598274230957,48195559,0.0,0.0,ISP.MI
2024-09-26 00:00:00+02:00,3.2895201713340803,3.346503973007202,3.278727740988734,3.346503973007202,94582918,0.0,0.0,ISP.MI
2024-09-27 00:00:00+02:00,3.3383016643180907,3.3486624301685617,3.318875537121183,3.3417553901672363,63132892,0.0,0.0,ISP.MI
2024-09-30 00:00:00+02:00,3.3292362626994896,3.338301830345277,3.302471224052618,3.3132636547088623,69461120,0.0,0.0,ISP.MI
2024-10-01 00:00:00+02:00,3.3240556687371936,3.331826243018774,3.219153636405539,3.2251975536346436,97768545,0.0,0.0,ISP.MI
2024-10-02 00:00:00+02:00,3.225197768143682,3.2467824236745906,3.1716674848354995,3.2083616256713867,68873587,0.0,0.0,ISP.MI
2024-10-03 00:00:00+02:00,3.208361540697973,3.219153765253348,3.1587164431795953,3.182459831237793,80800648,0.0,0.0,ISP.MI
2024-10-04 00:00:00+02:00,3.199727591346692,3.2653452955347855,3.194978872633917,3.2493724822998047,65801314,0.0,0.0,ISP.MI
2024-10-07 00:00:00+02:00,3.2683673115313425,3.291247165971584,3.2364218893437693,3.2834765911102295,60291357,0.0,0.0,ISP.MI
2024-10-08 00:00:00+02:00,3.2670719651732294,3.2882251614763534,3.254984542056294,3.268798828125,44364078,0.0,0.0,ISP.MI
2024-10-09 00:00:00+02:00,3.2791597328948012,3.2895202934983683,3.2398754002539754,3.2877936363220215,49967782,0.0,0.0,ISP.MI
2024-10-10 00:00:00+02:00,3.2981539632454164,3.3240556716918945,3.2821813562534192,3.3240556716918945,84087702,0.0,0.0,ISP.MI
2024-10-11 00:00:00+02:00,3.324055724029183,3.359886534494298,3.3231923954885847,3.359454870223999,77991239,0.0,0.0,ISP.MI
2024-10-14 00:00:00+02:00,3.3620452428584287,3.3892419459891236,3.346935757492881,3.3866517543792725,73487713,0.0,0.0,ISP.MI
2024-10-15 00:00:00+02:00,3.3844934113818606,3.3983076979303593,3.358159831157304,3.393558979034424,101351683,0.0,0.0,ISP.MI
2024-10-16 00:00:00+02:00,3.3853569180282816,3.4207558619188405,3.349957974137723,3.384493589401245,96301282,0.0,0.0,ISP.MI
2024-10-17 00:00:00+02:00,3.3991710592252278,3.4371601932128315,3.3939906759886234,3.4280946254730225,87935952,0.0,0.0,ISP.MI
2024-10-18 00:00:00+02:00,3.427662697102292,3.453564405441284,3.403055981548434,3.453564405441284,83514137,0.0,0.0,ISP.MI
2024-10-21 00:00:00+02:00,3.44406722408619,3.452701126991068,3.41946050817547,3.4229140281677246,65974196,0.0,0.0,ISP.MI
